gene	score	normalized_score
DIABLO	37.771906976999546	50.28006526903113
YAP1	37.771906976999546	50.28006526903113
MGME1	37.771906976999546	50.28006526903113
SLC6A1	37.771906976999546	50.28006526903113
CHST3	36.93516874599954	49.166241365636665
LRRC6	36.91741523599954	49.14260878489093
HSPD1	36.91741523599954	49.14260878489093
MYC	36.916087985999546	49.14084201635926
XK	36.916087985999546	49.14084201635926
AMACR	36.91268662599955	49.136314296779005
MAB21L2	36.90287046699955	49.123247518988
ATXN8OS	36.90287046699955	49.123247518988
HPS4	36.89505796699955	49.112847911413155
MASP1	36.89505796699955	49.112847911413155
WRN	36.763124796999556	48.9372251025677
CHRNA2	36.763124796999556	48.9372251025677
CHST14	36.76178364699956	48.93543983105423
RYR2	36.74788324599957	48.91693631546602
ARL6IP1	36.74724139699957	48.91608191831757
KISS1R	36.74724139699957	48.91608191831757
SLC26A2	36.74544879799957	48.91369570057177
RPL26	36.73408170799957	48.89856440133748
GYG1	36.73408170799957	48.89856440133748
PSMC3IP	36.73408170799957	48.89856440133748
PRKN	36.73408170799957	48.89856440133748
PCSK9	36.73293095799957	48.89703258074014
SLC1A3	36.732599941999574	48.89659194886801
GAMT	36.729981812999576	48.89310682705293
FOXC2	36.66045091299958	48.800550785539244
AGPAT2	36.66045091299958	48.800550785539244
PSEN2	36.65553780099958	48.79401069763253
SEMA3E	36.654895951999585	48.79315630048408
ELMOD3	36.64399869099959	48.778650414014876
GABRA1	36.64399869099959	48.778650414014876
AP1S2	35.546212897999595	47.31733310861471
PER2	35.529926307999595	47.295653218088965
RAP1B	35.529926307999595	47.295653218088965
ALX4	35.5268394689996	47.29154417306539
PPP2R5D	35.5174984289996	47.27910984982175
PLCB4	35.502203408999605	47.25874988747304
TMEM237	35.50151800799961	47.25783751608982
THRA	35.47942251799961	47.22842510966757
WARS1	35.47509351799961	47.22266256231505
MTM1	35.47509351799961	47.22266256231505
GFER	35.47330091899961	47.22027634456926
HOXC13	35.472615517999614	47.21936397318604
ALG12	35.472615517999614	47.21936397318604
DHCR7	35.466481526999615	47.211198712479785
CTBP1	35.44680634699962	47.18500810115635
ITGA7	35.433245166999626	47.166956139524125
ITGA2	35.427509486999625	47.159321090413734
UBA1	35.42682408599963	47.15840871903052
MOCS2	35.41130381699963	47.13774891652735
KIF4A	35.41066196799963	47.1368945193789
TNNI2	35.41002011899963	47.13604012223044
YME1L1	35.400750766999636	47.123701226451495
ATP1A1	35.40006536599964	47.12278885506828
TWNK	35.38680429499964	47.105136383462245
MATR3	34.87515198499965	46.424050528900665
TRIOBP	34.86733948499965	46.413650921325825
PKD2	34.86733948499965	46.413650921325825
SDCCAG8	34.86733948499965	46.413650921325825
CNOT1	34.85840019399965	46.40175138617097
PDHA1	34.857072943999654	46.3999846176393
RPS7	34.85338162399966	46.39507091787186
CRKL	34.85101755399966	46.391923986636094
CTC1	34.844040583999664	46.38263659462823
DLAT	34.84271333399967	46.38086982609656
CASK	34.82273506299967	46.3542757552583
ESRP1	34.44869483299968	45.85637218928015
RDH11	34.44869483299968	45.85637218928015
ACTA2	34.44800943199968	45.855459817896936
PJVK	34.44736758299968	45.854605420748484
DZIP1L	34.44736758299968	45.854605420748484
PPP1R17	34.44736758299968	45.854605420748484
ATP2A2	34.44736758299968	45.854605420748484
HNRNPDL	34.446725733999685	45.85375102360003
ERBB4	34.446725733999685	45.85375102360003
TNFSF11	34.446725733999685	45.85375102360003
PLAG1	34.446725733999685	45.85375102360003
SIK1	34.446725733999685	45.85375102360003
GCM2	33.48925790299969	44.5792179409841
PDXK	33.38861605399969	44.445248566877645
SDHAF1	33.38861605399969	44.445248566877645
AP2S1	33.17609693499969	44.16235379058945
RORA	33.17609693499969	44.16235379058945
ZFYVE26	33.172793404999695	44.15795629739115
SIX6	33.1703015049997	44.15463920528034
ADAMTSL4	33.1696161039997	44.153726833897124
MLC1	33.1696161039997	44.153726833897124
CTNNA2	33.1669979749997	44.15024171208204
NDUFS2	33.163911135999705	44.14613266705846
GDF9	33.16258388599971	44.14436589852679
FN1	33.16258388599971	44.14436589852679
SGMS2	33.16258388599971	44.14436589852679
PRPF6	33.16060760599971	44.14173517386017
HS6ST2	33.15824353599971	44.1385882426244
SYNE1	33.127456764999714	44.09760643950164
MAP2K2	33.115586114999715	44.08180482648938
UROS	33.073301823999714	44.025518102267874
PYROXD1	33.073301823999714	44.025518102267874
PLAA	33.073301823999714	44.025518102267874
MFSD8	33.06181645399972	44.01022935463884
ENAM	33.04878507299972	43.99288263482338
GSC	33.04878507299972	43.99288263482338
AHI1	33.04242150299972	43.98441177008417
SEMA3D	33.00822041299973	43.93888499701129
MGAT2	33.00822041299973	43.93888499701129
NFKBIA	32.97004757399973	43.88807123117223
LHX3	32.97004757399973	43.88807123117223
TAF13	32.96503317299973	43.88139631243651
TAP1	32.96434777199973	43.88048394105329
PTPRC	32.96434777199973	43.88048394105329
KISS1	32.96434777199973	43.88048394105329
RPL35A	32.96434777199973	43.88048394105329
MYH7	32.963662370999735	43.87957156967007
LITAF	32.95637665099974	43.869873185170846
CAST	32.95637665099974	43.869873185170846
KIZ	32.95637665099974	43.869873185170846
TTC25	32.95401258099974	43.86672625393508
WAS	32.95401258099974	43.86672625393508
SH3KBP1	32.95401258099974	43.86672625393508
DLX4	32.95401258099974	43.86672625393508
FGF17	32.95401258099974	43.86672625393508
SLC1A4	32.95221998199974	43.86434003618928
CYP26C1	32.950892731999744	43.86257326765761
TRNL1	32.943948291999746	43.85332917795176
ATM	32.89348852699975	43.78615967339894
PCDH15	32.89169592799975	43.78377345565315
IDH1	32.88903424699975	43.7802303596033
STAG1	32.88903424699975	43.7802303596033
MAP2K1	32.88205727699975	43.77094296759544
HTRA1	32.844624376999754	43.72111417138573
ABCC6	32.842831777999756	43.71872795363993
RPE65	32.84228562799976	43.71800094619328
RHO	32.83859430799976	43.713087246425836
USP8	32.836230237999764	43.709940315190075
NPHP4	32.832470837999765	43.70493599074631
P4HB	32.831785436999766	43.70402361936309
TEX14	32.82849586599977	43.699644707684435
ALG2	32.82849586599977	43.699644707684435
EPHB4	32.81843557599977	43.68625295496902
ATP8A2	32.81843557599977	43.68625295496902
SERPINH1	32.81664297699977	43.68386673722323
CEACAM16	32.81664297699977	43.68386673722323
GRIP1	32.81664297699977	43.68386673722323
CLCNKA	32.809949906999776	43.67495725863495
B4GALNT1	32.807973626999775	43.67232653396832
EIF3F	32.806822876999775	43.670794713370974
LDHD	32.80618102799978	43.66994031622252
SLC20A2	32.80357685799978	43.66647377592708
VMA21	32.80178425899978	43.66408755818128
CDKN2C	32.79980797899978	43.661456833514656
CHN1	32.79980797899978	43.661456833514656
MTHFD1	32.789078568999784	43.64717438186543
GLRA1	32.78843671999979	43.64631998471698
PDP1	32.44898212099979	43.194455073475254
MYF5	32.44765487099979	43.19268830494358
P2RY11	32.44765487099979	43.19268830494358
RNF213	32.44765487099979	43.19268830494358
RPIA	32.447013021999794	43.19183390779513
KIF1C	32.4456857719998	43.19006713926346
NCAPH	32.4371878709998	43.1787551603054
DDX3X	32.4371878709998	43.1787551603054
KCNJ5	32.435860620999804	43.17698839177373
MMEL1	32.43521877199981	43.176133994625275
CCN6	32.43521877199981	43.176133994625275
GLUD1	32.434068021999806	43.17460217402793
PTCHD1	32.36592197099981	43.08388957394149
SORL1	32.3341457199998	43.04159062474472
IGF2	32.333503870999806	43.04073622759627
EPHX2	32.33084218999981	43.037193131546424
DGCR2	32.33084218999981	43.037193131546424
TMTC3	32.314607877999805	43.01558283086833
CD164	32.290231087999814	42.98313367247674
WRAP53	32.290231087999814	42.98313367247674
MTO1	32.289545686999816	42.982221301093524
WDR34	32.28821843699982	42.98045453256186
TELO2	32.28493974699982	42.97609010512383
SYN1	32.28368486999982	42.974419675894424
UQCRC2	32.27609858099982	42.96432118904011
MPO	32.27609858099982	42.96432118904011
NKX6-2	32.27609858099982	42.96432118904011
IL12A-AS1	32.272795050999825	42.95992369584182
SPINK1	32.27100245199983	42.95753747809602
INPP5K	32.27036060299983	42.95668308094757
BDNF	32.26377838299983	42.947921160311246
PWAR1	32.263136533999834	42.9470667631628
GFI1	32.25983300399984	42.9426692699645
HOXA1	32.25983300399984	42.9426692699645
AHDC1	32.25369803399984	42.934502706062624
TRNW	32.25040846299984	42.93012379438396
SOX10	32.19918374299984	42.861936020159156
FOXI1	32.18869195299985	42.84796987631818
NECTIN1	32.18869195299985	42.84796987631818
LAMA3	32.17200676199985	42.82575938816314
COG5	32.17200676199985	42.82575938816314
SIM1	32.167024562999856	42.81912733511229
POLR1C	32.158244451999856	42.807439692377756
PLOD2	32.15259081099986	42.79991384946333
NCAPG2	32.14883141099986	42.79490952501957
TMEM216	32.135800309999865	42.77756317792605
ARHGEF9	32.124393899999866	42.762379537882815
IGLL1	31.05893725099986	41.34409716506895
BMPR1B	31.05893725099986	41.34409716506895
PLVAP	31.051899160999863	41.33472841318717
CFAP410	31.051899160999863	41.33472841318717
MEFV	31.051899160999863	41.33472841318717
BCL10	31.05010656199986	41.33234219544137
CHUK	31.04946471299986	41.33148779829291
DEAF1	31.04946471299986	41.33148779829291
PROC	31.018361052999865	41.290084168450825
IARS2	31.016724969999867	41.28790629694236
NUP88	31.00402783899987	41.27100451393739
PRPF31	31.00402783899987	41.27100451393739
PANK2	31.001663768999872	41.26785758270162
RBM20	30.999185768999872	41.26455899357261
SLC7A14	30.999185768999872	41.26455899357261
GEMIN4	30.996821698999874	41.26141206233683
WT1	30.996179849999873	41.26055766518837
ACTB	30.996179849999873	41.26055766518837
COQ7	30.989884359999873	41.25217742512549
CNTNAP2	30.987222678999874	41.24863432907564
NEK1	30.94705500899987	41.195165144410566
RNASET2	30.933225707999874	41.176756273570966
CACNA1F	30.932583858999873	41.17590187642251
PTCH2	30.932583858999873	41.17590187642251
WNT7A	30.924964818999875	41.165759793082096
MRPS16	30.918841348999877	41.15760853740257
ARHGEF10	30.915562658999878	41.15324410996454
BCL6	30.915562658999878	41.15324410996454
HSD17B10	30.915562658999878	41.15324410996454
FANCG	30.91296663199988	41.14978840922167
DNAJC6	30.907952230999882	41.143113490485945
RDH12	30.90731038199988	41.142259093337486
BUB3	30.903619061999883	41.137345393570044
CYP17A1	30.899687641999883	41.13211208474292
TUBB4A	30.899687641999883	41.13211208474292
KCNK9	30.88455516299988	41.11196848880889
NRL	30.872506161999883	41.09592946390408
COLEC10	30.870142091999885	41.09278253266831
SGCD	30.736519731999884	40.91491115894357
SLC6A3	30.736519731999884	40.91491115894357
CACNA1A	30.729699360999884	40.905832223658464
HHAT	30.698310603999886	40.86404908701052
MS4A2	30.698310603999886	40.86404908701052
SLC46A1	30.698310603999886	40.86404908701052
BMPER	30.696284052999886	40.86135144411382
ARL2BP	30.691839251999887	40.85543474828685
TEX11	30.68947518199989	40.85228781705108
XRCC4	30.68947518199989	40.85228781705108
CCT5	30.68077599099989	40.8407078909559
GNAS-AS1	30.67962524099989	40.839176070358555
NPPA	30.67634655099989	40.834811642920535
DDX11	30.67634655099989	40.834811642920535
GRAP	30.675661149999893	40.83389927153731
TRAPPC12	30.675661149999893	40.83389927153731
PEX12	30.668262540999894	40.82405061487175
SNIP1	30.661426929999894	40.81495139286416
GRXCR1	30.653325689999896	40.80416742910485
MAPK1	30.653325689999896	40.80416742910485
SLC6A5	30.646348719999896	40.79488003709699
RAB33B	30.640227120999896	40.786731271998676
TPO	30.640227120999896	40.786731271998676
ATP6V1B1	30.6352127199999	40.78005635326294
SBF1	30.6352127199999	40.78005635326294
GDF1	30.634061969999898	40.7785245326656
EDA2R	30.6307832799999	40.77416010522758
CARMIL2	30.6307832799999	40.77416010522758
MCM5	30.6307832799999	40.77416010522758
PRSS12	30.6307832799999	40.77416010522758
RAB27A	30.5834315389999	40.711127846106216
ARHGAP29	30.5827896899999	40.710273448957764
GATAD2B	30.5827896899999	40.710273448957764
STAR	30.569936298999902	40.693163660489795
PADI4	30.5173046989999	40.623103118277164
DPYS	30.516995865999903	40.62269201530037
ADRA2B	30.512594616999902	40.61683329370816
PDX1	30.351421966999897	40.40228835779806
HLA-DQB1	30.3253941149999	40.36764138860559
TTN	30.324752265999898	40.36678699145714
CEP63	30.312881615999896	40.35098537844487
GPR88	30.312196214999897	40.350073007061646
CYP2U1	30.3115108139999	40.34916063567843
METTL23	30.3010366329999	40.33521793205374
NIN	30.2530430429999	40.27133127578392
JAG1	30.2517157929999	40.26956450725225
GRHL2	30.2484371029999	40.26520007981423
SLC6A19	30.2484371029999	40.26520007981423
DCPS	30.2446648629999	40.26017866340742
ALDH6A1	30.186221931999903	40.18238236927319
KRT1	30.182932360999903	40.17800345759453
ARMC9	30.182932360999903	40.17800345759453
DIAPH1	30.174804640999902	40.167184244989315
SBF2	30.1741627919999	40.16632984784086
DLL4	30.1704033919999	40.1613255233971
NAGA	30.1640378629999	40.1528520509355
LMBRD1	30.162710612999902	40.15108528240383
TPM2	30.161383362999903	40.14931851387215
CYP2R1	30.153283612999903	40.138536533526
ALS2	30.0513073329999	40.002790831901365
TAB2	30.0350224029999	39.98111315108424
WNT1	30.0333332129999	39.978864586204956
ABCC8	30.0314970619999	39.97642039422439
DNM1L	29.9528376099999	39.8717128828193
ARL6	29.9411852999999	39.85620191304773
TWIST1	29.926603248999903	39.83679101921908
COL6A3	29.913983518999906	39.81999226853742
KIT	29.908247838999905	39.812357219427035
DCTN1	29.905342056999906	39.808489188387284
PDE6G	29.905342056999906	39.808489188387284
OCLN	29.902977986999908	39.805342257151516
CLN5	29.90165073699991	39.80357548861984
DPM1	29.899044247999907	39.80010586138808
KIDINS220	29.893353238999904	39.792530276069044
TSEN54	29.886532867999904	39.78345134078394
VANGL2	29.885891018999903	39.78259694363549
ADCY1	29.885891018999903	39.78259694363549
KCNK4	29.885891018999903	39.78259694363549
KCNA4	29.869893199999904	39.761301450559856
LTBP2	29.867916919999903	39.75867072589323
MYH14	29.864638229999905	39.75430629845521
GLA	29.863996380999904	39.753451901306754
CBS	29.863354531999903	39.752597504158295
NEK9	29.861327980999903	39.7498998612616
FBN2	29.856926731999902	39.74404113966939
FUT8	29.8511910519999	39.736406090559
WDR11	29.847499731999903	39.73149239079156
TBCD	29.845021731999903	39.72819380166254
IARS1	29.7859811219999	39.64960190726517
KDSR	29.7846538719999	39.6478351387335
GAS1	29.781375181999902	39.64347071129548
MLH3	29.7807333329999	39.64261631414702
TCTN3	29.7789407339999	39.64023009640122
ATR	29.7675343239999	39.62504645635798
TECTA	29.762599114999897	39.6184769540348
IFT172	29.762599114999897	39.6184769540348
TMEM106B	29.748702464999898	39.59997843158936
PCNT	29.741385005999895	39.5902377977276
POU3F4	29.726161105999896	39.569972506750496
NALCN	29.724833855999897	39.56820573821882
SLC12A5	29.7104499659999	39.54905862635966
PRICKLE1	29.398160784999902	39.133354955029176
PLEC	29.329926494999906	39.04252489561822
IRF2BPL	29.321129843999906	39.0308152356665
SEMA3A	29.319802593999906	39.02904846713483
HMGA2	29.318009994999905	39.02666224938902
PGAP1	29.311674873999905	39.018229254529615
ALG6	29.263681283999905	38.95434259825979
TCF4	29.262354033999905	38.95257582972812
VPS13B	29.211895313999907	38.885407716226815
IDH2	29.178873293999906	38.84145046191275
EXOSC8	29.177546043999907	38.839683693381076
GPX4	29.17686064299991	38.838771321997854
GATA2	29.16982255299991	38.82940257011608
SYT14	29.16982255299991	38.82940257011608
NDUFS7	29.161324651999912	38.81809059115802
RREB1	29.159997401999913	38.816323822626345
CAMTA1	29.139963791999914	38.789656087290986
DES	28.928219871999914	38.50779321697301
HIRA	28.924460471999915	38.50278889252925
ATP2B3	28.904426861999916	38.4761211571939
NUP133	28.894638081999915	38.46309082495243
PRDM16	28.890865841999915	38.45806940854563
RSPH9	28.880300091999917	38.444004812867696
IL21R	28.880300091999917	38.444004812867696
WNK1	28.880300091999917	38.444004812867696
KREMEN1	28.880300091999917	38.444004812867696
KMT2D	28.87793602199992	38.44085788163192
THRB	28.87179971199992	38.432689533989354
CDC73	28.86747071199992	38.42692698663684
AUH	28.86709306799992	38.426424285913264
SCNN1B	28.84863803799992	38.40185787698117
GNA11	28.84863803799992	38.40185787698117
ZNF423	28.84863803799992	38.40185787698117
CTH	28.84166106799992	38.3925704849733
MCM2	28.837259818999918	38.38671176338108
PEX7	28.837259818999918	38.38671176338108
AVPR2	28.836617969999917	38.38585736623263
SAMD9	28.835290719999918	38.384090597700954
TIMM50	28.828227789999918	38.37468878005889
IL1B	28.79926561899992	38.336135792805706
MED25	28.79926561899992	38.336135792805706
FMO3	28.74866785899992	38.26878259624044
CALR	28.74866785899992	38.26878259624044
TGFBR3	28.74866785899992	38.26878259624044
NPAP1	28.74802600999992	38.26792819909199
BICD2	28.74472247999992	38.263530705893686
ADAMTS3	28.737297609999917	38.25364709190402
NDUFS1	28.72419069099992	38.23619981969727
MICAL1	28.72286344099992	38.234433051165595
BUB1B	28.11175264099992	37.420953050557735
CFI	28.09239537099992	37.39518562505753
TUBB2B	28.09239537099992	37.39518562505753
ARHGEF2	28.06783875099992	37.36249708600287
HOMER2	28.063258300999916	37.35639982104079
LRIG2	28.063258300999916	37.35639982104079
LHFPL5	28.063258300999916	37.35639982104079
RDX	28.063258300999916	37.35639982104079
GNPTAB	28.063258300999916	37.35639982104079
UQCC3	28.05448449999992	37.3447205778613
OTUD6B	28.05379909899992	37.34380820647809
EIF2S3	28.03195951899992	37.31473645459336
REN	27.99990637899992	37.27206892466805
KLHL7	27.99990637899992	37.27206892466805
KIAA0753	27.996215058999923	37.2671552249006
EFL1	27.982444578999925	37.2488246536216
TNFSF4	27.980608427999925	37.24638046164103
RIPPLY2	27.980608427999925	37.24638046164103
GNAI3	27.976279427999927	37.24061791428853
BCORL1	27.97559402699993	37.239705542905305
ZEB2	27.95850470699993	37.21695709852503
KIAA0319L	27.937760437999927	37.18934336962557
EDAR	27.937760437999927	37.18934336962557
KRT25	27.937760437999927	37.18934336962557
NDUFAF1	27.937760437999927	37.18934336962557
SPATA5	27.93707503699993	37.18843099824235
CYP11B2	27.93330279699993	37.183409581835555
TRMT1	27.93330279699993	37.183409581835555
GBA2	27.91726577699993	37.1620619063578
NKX2-6	27.91726577699993	37.1620619063578
TAPBP	27.91398708699993	37.15769747891978
HADHA	27.91398708699993	37.15769747891978
EXOSC3	27.91068355699993	37.153299985721475
SUCLA2	27.909356306999932	37.1515332171898
EML1	27.90119478599993	37.14066901039123
TAF1	27.89986753599993	37.138902241859554
TMPO	27.86202334599993	37.088525957061115
RNASEH2A	27.86202334599993	37.088525957061115
CYB5A	27.86069609599993	37.08675918852944
ACADVL	27.86005424699993	37.08590479138098
C5	27.86005424699993	37.08590479138098
CUL4B	27.86005424699993	37.08590479138098
OPN1LW	27.847419077999927	37.06908548907803
DLD	27.847419077999927	37.06908548907803
JMJD1C	27.844825954999926	37.06563365399408
CRELD1	27.824792344999928	37.038965918658725
NEFL	27.824792344999928	37.038965918658725
SLCO2A1	27.822816064999927	37.0363351939921
ADAMTS18	27.822816064999927	37.0363351939921
UBE3B	27.822816064999927	37.0363351939921
ZNF148	27.818465193999927	37.030543533062975
BLM	27.797381332999926	37.00247775635096
KIF22	27.797381332999926	37.00247775635096
AICDA	27.796695931999928	37.00156538496775
RNF125	27.796695931999928	37.00156538496775
EED	27.794903332999926	36.999179167221946
GFM2	27.78001054199993	36.9793546319139
DRC1	27.759410480999932	36.95193286546042
PRPH	27.759410480999932	36.95193286546042
SLC39A8	27.759410480999932	36.95193286546042
LMOD3	27.751326470999935	36.94117183741164
RAD51	27.749350190999934	36.93854111274501
LORICRIN	27.744335789999937	36.93186619400928
GNPAT	27.744335789999937	36.93186619400928
CCDC114	27.74197171999994	36.92871926277351
CFL2	27.74197171999994	36.92871926277351
TOP2A	27.734685999999936	36.91902087827429
FGF12	27.734685999999936	36.91902087827429
VRK1	27.69070365899994	36.86047379518656
LPL	27.69001825799994	36.859561423803335
FGFR3	27.69001825799994	36.859561423803335
BRWD3	27.67178078799994	36.83528461981511
SMPX	27.67178078799994	36.83528461981511
SERPINI1	27.67178078799994	36.83528461981511
ALX1	27.67113893899994	36.834430222666654
ALG1	27.66549617899994	36.826918863992866
TENT5A	27.664168928999942	36.82515209546119
RIPK4	27.655499578999944	36.81361189220628
CHMP2B	27.655499578999944	36.81361189220628
TAF4B	27.64882396899994	36.80472565549297
F5	27.64882396899994	36.80472565549297
AMELX	27.64882396899994	36.80472565549297
CHRND	27.64882396899994	36.80472565549297
TGFBR2	27.64268899899994	36.79655909159109
PRF1	27.628843908999944	36.77812920322778
FOXP2	27.627516658999944	36.77636243469611
COL9A1	27.613944508999946	36.758295870350906
PROS1	27.612793758999945	36.756764049753556
BGN	27.612793758999945	36.756764049753556
ITGB3	27.606910898999946	36.74893308202009
OSBPL2	27.606225497999947	36.74802071063687
ABAT	27.606225497999947	36.74802071063687
FGF14	27.602294077999947	36.74278740180974
MCIDAS	27.602294077999947	36.74278740180974
PAX9	27.602294077999947	36.74278740180974
NFKB2	27.602294077999947	36.74278740180974
COA7	27.59180475699995	36.72882454457755
VSX1	27.59180475699995	36.72882454457755
CASQ1	27.59075101699995	36.72742185881935
HLA-DRB1	27.59075101699995	36.72742185881935
ELANE	27.59075101699995	36.72742185881935
C12ORF65	27.590204866999947	36.72669485137269
CYP24A1	27.58576006599995	36.720778155545716
ACTN2	27.58576006599995	36.720778155545716
FANCF	27.58576006599995	36.720778155545716
AGTR1	27.580745664999952	36.71410323680998
BCHE	27.580745664999952	36.71410323680998
ALDH5A1	27.580745664999952	36.71410323680998
ZIC2	27.540535612999953	36.66057763535539
DNAAF5	27.539208362999954	36.658810866823714
ZNF81	27.539208362999954	36.658810866823714
CKAP2L	27.507432111999954	36.61651191762695
ACE	27.495486901999953	36.600611054087864
XPNPEP3	27.495486901999953	36.600611054087864
EPG5	27.494845052999953	36.599756656939405
IRAK1	27.48909653299995	36.59210451586598
HIKESHI	27.48845468399995	36.591250118717525
AFG3L2	27.487769282999952	36.5903377473343
USP27X	27.469898442999952	36.5665489827861
PTGER2	27.43742289099995	36.523319159224314
IFT140	27.43742289099995	36.523319159224314
WDR4	27.430452880999955	36.51404103201885
NDUFS6	27.414334940999954	36.49258563990174
UNC80	27.413007690999954	36.49081887137007
HFM1	27.392748351999952	36.46385065692837
GATA3	27.392748351999952	36.46385065692837
DNAI2	27.29274835199995	36.33073567997037
NHEJ1	27.29274835199995	36.33073567997037
DPP6	27.29274835199995	36.33073567997037
CLDN1	27.29274835199995	36.33073567997037
NDUFA11	27.29274835199995	36.33073567997037
ST3GAL5	27.29142110199995	36.3289689114387
STAMBP	27.259087330999954	36.285927819622394
PIGS	27.255166791999955	36.280708995035916
OPHN1	27.20720230199996	36.2168610752244
ARV1	27.20587505199996	36.21509430669273
GRIN2D	27.178841910999964	36.179109147279554
ADAM9	27.151166920999966	36.14226959071793
COL4A5	27.151166920999966	36.14226959071793
GHSR	27.151166920999966	36.14226959071793
STAG3	27.151166920999966	36.14226959071793
SETD2	27.151166920999966	36.14226959071793
ATP13A2	27.144091209999964	36.13285075965066
HLA-DQA1	27.142298610999962	36.130464541904864
HNMT	27.14165676199996	36.129610144756406
SAA1	27.09430502099996	36.066577885635034
PRDM8	27.09430502099996	36.066577885635034
CHEK2	27.083762181999962	36.05254378792947
TNFSF12	27.083762181999962	36.05254378792947
EPS8L3	27.083762181999962	36.05254378792947
ACOX2	27.083762181999962	36.05254378792947
HMBS	27.083076780999964	36.05163141654625
REEP2	27.082434931999963	36.05077701939779
SPEG	27.082434931999963	36.05077701939779
FANCB	27.076699251999962	36.043141970287415
CLN3	27.071684850999965	36.03646705155168
NXN	27.071043001999964	36.035612654403224
PRKD1	27.04768067099997	36.004513892875735
NPHS1	27.04134554999997	35.996080898016324
DIAPH3	27.04134554999997	35.996080898016324
TGFB2	27.04134554999997	35.996080898016324
CCNO	27.03498197999997	35.987610033277114
TSC2	27.03498197999997	35.987610033277114
CERT1	26.98145603899997	35.91635898924841
FXN	26.96208787799997	35.89057706619607
FDX2	26.96208787799997	35.89057706619607
TLR4	26.96011159799997	35.88794634152945
RTEL1	26.958318998999967	35.88556012378364
PMS1	26.95763359799997	35.884647752400426
HGD	26.955840998999967	35.882261534654624
NME8	26.955299286999967	35.88154043485064
TACR3	26.955299286999967	35.88154043485064
STK11	26.953506687999965	35.87915421710484
WDR45	26.953506687999965	35.87915421710484
UBE3A	26.952179437999966	35.87738744857317
CLCF1	26.930668847999964	35.848753631651135
ND5	26.930026998999963	35.84789923450268
TRAPPC11	26.880209082999965	35.78158412709833
ZC3H14	26.870911982999964	35.76920829457556
IFT43	26.823560241999964	35.7061760354542
PIK3R5	26.820281551999965	35.70181160801618
SHANK3	26.820281551999965	35.70181160801618
SEC23B	26.802472451999968	35.67810502865475
TNPO3	26.79786651199997	35.671973832685055
JAGN1	26.78552081199997	35.65553985697475
DUOXA2	26.78552081199997	35.65553985697475
CACNA1E	26.780506410999973	35.64886493823902
SOX18	26.764575340999976	35.62765829807936
GLI2	26.755876149999978	35.61607837198418
HTRA2	26.75454889999998	35.61431160345251
SLC39A13	26.753907050999977	35.613457206304055
NID1	26.751302880999976	35.609990666008606
JAK2	26.751302880999976	35.609990666008606
KIF1A	26.750661031999975	35.60913626886015
IHH	26.68826392199998	35.526076370261194
MIR17HG	26.68122583199998	35.516707618379414
SIN3A	26.677947141999983	35.512343190941394
RELN	26.650305901999985	35.47554856068449
ASL	26.029458620999986	34.64910784563695
RAD50	26.025686380999986	34.64408642923015
FOXL2	26.025686380999986	34.64408642923015
TRIP11	25.898322310999987	34.47454577679688
TMEM127	25.88873834099999	34.46178807733972
ENG	25.88873834099999	34.46178807733972
CRPPA	25.88809649199999	34.46093368019126
TMEM138	25.884792961999988	34.45653618699296
MYL1	25.877815991999988	34.4472487949851
MYH6	25.875839711999987	34.44461807031847
SGCA	25.875839711999987	34.44461807031847
PNP	25.868027211999987	34.43421846274363
SEC24C	25.865351630999985	34.43065686371198
SPG7	25.845318020999986	34.40398912837663
SLC33A1	25.845318020999986	34.40398912837663
CFAP298	25.843990770999987	34.402222359844956
LAMA2	25.843990770999987	34.402222359844956
NF1	25.812109931999984	34.35978418835608
NHLRC2	25.792649821999984	34.33387986741357
GLIS3	25.791322571999984	34.3321130988819
RTN4IP1	25.786308170999988	34.32543818014617
GTF2I	25.786308170999988	34.32543818014617
SEC23A	25.76951410099999	34.30308275773537
IL7R	25.761500310999992	34.29241520302341
VANGL1	25.761500310999992	34.29241520302341
EPS15L1	25.757740910999992	34.28741087857965
RPL35	25.757740910999992	34.28741087857965
CAMK2A	25.757740910999992	34.28741087857965
ZNF335	25.731562800999992	34.2525638934851
CDKL5	25.72591308099999	34.245043270008914
WDR62	25.09812193499999	33.40935923066664
SLC6A17	25.096794684999992	33.40759246213496
PIGC	25.096109283999994	33.40668009075174
ITGA2B	25.035769993999992	33.32635945877162
NTHL1	25.035084592999993	33.3254470873884
LDB3	25.035084592999993	33.3254470873884
ATIC	25.033933842999993	33.323915266791055
CYP26B1	25.02764227399999	33.31554024616641
TUBGCP6	25.02764227399999	33.31554024616641
DCC	25.023950953999993	33.310626546398964
PLOD3	25.021472953999993	33.30732795726995
MSH6	25.015338962999994	33.29916269656369
HSD3B7	25.013546363999993	33.29677647881788
WDR60	25.013546363999993	33.29677647881788
CCND1	25.010267673999994	33.29241205137986
CSF1R	25.010267673999994	33.29241205137986
MMUT	25.008940423999995	33.29064528284819
CFAP300	25.007613173999996	33.288878514316515
PTH	25.007613173999996	33.288878514316515
DNM2	25.006971324999995	33.288024117168064
AK9	24.998860074999993	33.27722682859955
PIEZO1	24.99272510499999	33.26906026469767
SLC22A4	24.992039703999993	33.268147893314456
DAG1	24.991730870999994	33.267736790337665
